player,ppg,apg,rpg,bpg,num_seasons,MVPs,Finals_MVP,Championships,ROTY,DPOTY,CPOY,NBA1st,NBA2nd,NBA3rd,DEF1st,DEF2nd,AllStarCount,hof
Larry Staverm,4.6679245283,0.9471698113,3.8452830189,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Farmer,6.6572104019,1.3002364066,4.609929078,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Pete Brennan,2.5,0.375,1.9375,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Phil Rollins,5.0734463277,2.5875706215,2.2316384181,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Shellie McMil,9.1140684411,0.8821292776,5.9733840304,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steve Hamilto,4.487804878,0.5243902439,3.3902439024,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tommy Kearns,2.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Vern Hatton,5.5288888889,1.3777777778,2.36,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bailey Howell,18.705263158,1.9505263158,9.8768421053,0.0,12,0,0.0,2.0,0,0,0,0,1,0,0,0,6,True
Bob Anderegg,4.0303030303,0.8787878788,2.0909090909,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Ferry,9.1167192429,1.429022082,5.2728706625,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bobby Smith,2.8461538462,1.0769230769,2.5384615385,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cal Ramsey,7.9230769231,0.9230769231,5.6153846154,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dick Barnett,15.816683831,2.8105046344,2.8959835221,0.0,14,0,0.0,2.0,0,0,0,0,0,0,0,0,1,False
Gary Alcorn,3.3461538462,0.3076923077,4.2179487179,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gene Guarilia,3.2015503876,0.2790697674,2.2790697674,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Ruklick,3.4912280702,0.4210526316,2.5087719298,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Richter,4.3181818182,0.4090909091,4.7272727273,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Johnny Green,11.618732261,1.3708609272,8.5931882687,0.0,14,0,0.0,0.0,0,0,0,0,0,0,0,0,4,False
Maurice King,5.9473684211,3.7894736842,2.7894736842,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nick Mantis,4.5384615385,1.7692307692,1.75,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rudy LaRusso,15.63451087,2.1141304348,9.4239130435,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,1,5,False
Tom Hawkins,8.7329842932,1.140052356,6.030104712,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tony Windis,4.0,3.5555555556,5.2222222222,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wayne Stevens,1.625,0.5,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Whitey Bell,5.0833333333,1.5555555556,2.6111111111,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wilt Chamberl,30.066028708,4.443062201,22.893779904,0.0,14,4,1.0,2.0,0,0,0,7,3,0,2,0,13,True
Bob Boozer,14.832951945,1.4153318078,8.1453089245,0.0,11,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Bob McNeill,4.6,2.616,1.432,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Darrall Imhof,7.1897627965,1.7540574282,7.6142322097,0.0,12,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Dave Budd,7.0963172805,0.954674221,4.597733711,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Don Ohl,15.885832187,3.0852819807,2.9752407153,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,5,False
Fred LaCour,6.5277777778,1.8680555556,3.2916666667,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Lee,7.5050505051,0.8686868687,4.1582491582,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Howie Jolliff,2.8115942029,0.8115942029,4.2463768116,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jackie Morela,9.8453608247,1.6099656357,5.8711340206,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry West,27.030042918,6.6931330472,5.7575107296,0.0246781116,14,0,1.0,1.0,0,0,0,10,2,0,4,1,14,True
Joe Roberts,5.7568807339,0.5642201835,4.9311926606,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lenny Wilkens,16.501392758,6.695450325,4.6703806871,0.0241411328,15,0,0.0,0.0,0,0,0,0,0,0,0,0,9,True
Oscar Roberts,25.682692308,9.5067307692,7.5038461538,0.0038461538,14,1,0.0,1.0,0,0,0,9,2,0,0,0,12,True
Pickles Kenne,1.7142857143,1.2857142857,1.1428571429,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ralph Davis,7.9666666667,2.8266666667,1.6533333333,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Johnson,2.6428571429,0.1428571429,2.0714285714,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Swede Halbroo,5.4965034965,0.4475524476,6.6363636364,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Willie Jones,7.4117647059,2.0036764706,2.8198529412,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Adrian Smith,11.334196891,2.2525906736,2.1062176166,0.0,11,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Al Butler,9.7521367521,2.264957265,2.9743589744,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bevo Nordmann,4.2932330827,0.5488721805,3.8872180451,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bill Smith,2.5555555556,0.7777777778,1.7777777778,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Sims,7.7164179104,2.328358209,2.7462686567,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Wiesenhah,1.9833333333,0.3833333333,1.8666666667,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chuck Osborne,1.25,0.25,2.25,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cleo Hill,5.5172413793,1.9655172414,3.0689655172,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cleveland Buc,6.0441176471,0.6470588235,3.5294117647,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave Zeller,1.4754098361,0.9508196721,0.4426229508,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Donnie Butche,6.0788530466,2.0967741935,2.9426523297,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Doug Kistler,1.6,0.0,0.2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ed Burton,2.2,0.2,1.2,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Frank Radovic,2.3513513514,0.1081081081,1.3783783784,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gary Phillips,6.6637931034,1.9109195402,2.5948275862,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Blaney,3.25,1.25,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Bon Sa,1.3333333333,0.0,0.6666666667,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Horace Walker,6.7384615385,1.0615384615,7.1692307692,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Howie Carl,5.4838709677,1.8387096774,1.2580645161,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jack Turner,4.7619047619,1.0476190476,2.0238095238,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jimmy Darrow,2.4,1.2,1.4,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Buckhalte,5.7692307692,0.6615384615,4.0769230769,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Johnny Egan,7.7542134831,2.952247191,1.8174157303,0.0,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lee Shaffer,16.790816327,1.1836734694,6.3265306122,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Paul Neumann,11.062084257,3.22172949,2.9223946785,0.0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ray Scott,14.339087546,2.196054254,9.8384710234,0.0,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rich Eichhors,2.0,3.0,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Horn,2.46875,0.34375,2.4375,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sam Stith,4.40625,1.875,1.59375,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Stacey Arcene,7.1428571429,0.5714285714,4.5714285714,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ted Luckenbil,2.2528735632,0.4022988506,1.908045977,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Meschery,12.730077121,1.7107969152,8.6092544987,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Walt Bellamy,20.077660594,2.4391179291,13.65388303,0.046021093,14,0,0.0,0.0,0,0,0,0,0,0,0,0,4,True
Wayne Yates,1.9459459459,0.4324324324,2.5405405405,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Whitey Martin,3.4393939394,1.7424242424,2.3939393939,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
York Larese,5.1186440678,1.593220339,1.3050847458,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ben Warley,8.4541284404,0.8165137615,5.5871559633,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Bill Bridges,11.892008639,2.7570194384,11.937365011,0.0388768898,13,0,0.0,1.0,0,0,0,0,0,0,0,2,3,False
Bill McGill,10.488135593,1.1186440678,4.3593220339,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Duffy,4.2553191489,1.7765957447,1.1063829787,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bud Olsen,4.2715231788,1.1964679912,3.2781456954,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Charlie Hardn,7.3048780488,0.6280487805,5.6707317073,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chet Walker,18.247093023,2.0600775194,7.0872093023,0.0096899225,13,0,0.0,1.0,0,0,0,0,0,0,0,0,7,True
Chico Vaughn,11.857433809,2.0855397149,2.4928716904,0.0,8,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Dan Swartz,4.4871794872,0.5384615385,2.2564102564,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dan Tieman,1.1724137931,0.9310344828,0.7586206897,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Danny Doyle,4.0,0.75,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave DeBussch,16.060571429,2.8537142857,10.992,0.0445714286,12,0,0.0,2.0,0,0,0,0,1,0,6,0,8,True
Dave Fedor,0.8571428571,0.1428571429,0.8571428571,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave Gunther,2.0,3.0,3.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gene Tormohle,4.3948339483,0.9483394834,4.1402214022,0.0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gene Wiley,4.1779935275,0.8220064725,7.1650485437,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Howie Montgom,7.2,1.05,3.45,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Hubie White,4.8166666667,0.9166666667,2.2,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jack Foley,4.8181818182,0.4545454545,1.4545454545,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Slade,1.3333333333,0.0,2.3333333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Barnhill,8.6332767402,2.8743633277,2.5483870968,0.0,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
John Havlicek,20.783464567,4.8141732283,6.3047244094,0.0921259843,16,0,1.0,8.0,0,0,0,4,7,0,5,3,13,True
John Rudometk,6.2748091603,0.5496183206,3.1450381679,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Johnny Cox,7.8493150685,1.9452054795,3.8356164384,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevin Lougher,15.331125828,3.7125827815,2.9854304636,0.0,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Len Chappell,9.2940298507,0.7507462687,5.1208955224,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Leroy Ellis,9.7099236641,1.340648855,8.3101145038,0.1440839695,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mel Nowell,8.3739130435,2.0782608696,2.2608695652,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Paul Hogue,6.2923076923,0.7384615385,7.0923076923,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Porter Meriwe,3.8387096774,1.3870967742,0.935483871,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ralph Wells,0.6666666667,2.3333333333,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Terry Dischin,13.82208589,1.7653374233,5.5920245399,0.0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,3,False
Tom Stith,3.08,0.72,1.56,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wayne Hightow,11.624778761,1.6973451327,7.0194690265,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Zelmo Beaty,17.105736783,1.5354330709,10.871766029,0.1934758155,12,0,0.0,1.0,0,0,0,0,0,0,0,0,5,True
Art Heyman,13.0,2.7870967742,4.7129032258,0.0,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Don Kojis,12.221130221,1.3660933661,5.5958230958,0.0196560197,12,0,0.0,0.0,0,0,0,0,0,0,0,0,2,False
Eddie Miles,13.421487603,2.0247933884,3.0743801653,0.0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Gary Hill,4.6835443038,1.3924050633,1.6455696203,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gerry Ward,3.2071005917,1.4023668639,1.7396449704,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gus Johnson,16.23296355,2.5404120444,12.082408875,0.0,10,0,0.0,1.0,0,0,0,0,4,0,2,0,5,True
Jay Arnette,3.7192982456,1.2192982456,1.0175438596,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Greensp,4.88,0.44,3.32,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Harknes,7.1860465116,1.8139534884,2.7093023256,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Lucas,16.951749095,3.2955367913,15.611580217,0.0289505428,11,0,0.0,1.0,1,0,0,3,2,0,0,0,7,True
Jim King,7.2108731466,2.3261943987,2.471169687,0.0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
John Windsor,2.4545454545,0.1818181818,2.3636363636,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ken Rohloff,0.0,0.5,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Comley,2.0833333333,1.0,1.5833333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Siegfri,10.836363636,3.5454545455,2.8490909091,0.0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mel Gibson,1.4444444444,0.6666666667,0.4444444444,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mel Peterson,7.7014925373,1.1940298507,4.7388059701,0.0,4,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Nate Thurmond,14.976141079,2.6711618257,15.004149378,0.5736514523,14,0,0.0,0.0,0,0,0,0,0,0,2,3,7,True
Reggie Hardin,9.4565217391,1.7217391304,9.5608695652,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Roger Strickl,2.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Hoover,5.8789237668,1.0627802691,6.2242152466,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Thacker,3.2484076433,1.4840764331,2.6178343949,0.0,7,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Barry Kramer,3.6101694915,0.7457627119,1.9152542373,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bud Koper,4.5740740741,0.7962962963,1.1296296296,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cotton Nash,5.5952380952,0.7738095238,3.25,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Em Bryant,6.5759717314,3.0035335689,2.8144876325,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gary Bradds,12.228346457,0.8937007874,5.5039370079,0.0,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
George Wilson,5.4048780488,0.7487804878,5.2292682927,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Happy Hairsto,14.826030928,1.6340206186,10.333762887,0.0360824742,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Howard Komive,10.175202156,3.9636118598,2.4312668464,0.0040431267,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Mullins,16.190298507,3.7599502488,4.2624378109,0.0460199005,12,0,0.0,1.0,0,0,0,0,0,0,0,0,3,False
Jerry Grote,1.2727272727,0.3636363636,0.3636363636,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim Barnes,8.8039647577,0.8303964758,6.4735682819,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Caldwell,16.136828645,3.3849104859,5.2647058824,0.057544757,11,0,0.0,0.0,0,0,0,0,0,0,1,1,4,False
John Tresvant,9.1556350626,1.4418604651,6.343470483,0.0,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Jones,19.065335753,3.6842105263,4.945553539,0.0326678766,8,0,0.0,0.0,0,0,0,0,0,0,0,0,4,False
Les Hunter,12.254273504,1.6068376068,6.8888888889,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,2,False
Luke Jackson,9.9042145594,1.5670498084,8.837164751,0.0,8,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
McCoy McLemor,8.8448275862,1.2637931034,5.45,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mel Counts,8.2585551331,1.3941698352,6.0278833967,0.0937896071,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Paul Silas,9.3955342903,2.0510366826,9.8540669856,0.1100478469,16,0,0.0,3.0,0,0,0,0,0,0,2,3,2,False
Ron Bonham,6.1271186441,0.3728813559,1.4406779661,0.0,3,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Steve Courtin,4.2083333333,0.9166666667,0.9166666667,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wali Jones,9.8407079646,3.0958702065,2.1696165192,0.0044247788,11,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Walt Hazzard,12.551104972,4.9102209945,2.9640883978,0.0082872928,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Willis Reed,18.743076923,1.8246153846,12.944615385,0.0323076923,10,1,2.0,2.0,1,0,0,1,4,0,1,0,7,True
Barry Clemens,6.7240506329,1.1455696203,3.2050632911,0.0139240506,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bill Buntin,7.7142857143,0.8571428571,6.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Billy Cunning,21.181818182,4.2922077922,10.364935065,0.0857142857,11,0,0.0,1.0,0,0,0,3,1,0,0,0,5,True
Bob Warlick,7.9193548387,2.0806451613,3.0430107527,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Weiss,7.6487867178,3.7432950192,1.785440613,0.0664112388,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave Stallwor,9.3103448276,1.6704980843,4.6992337165,0.0134099617,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dick Van Arsd,16.372421281,3.319218241,4.1335504886,0.0477741585,12,0,0.0,0.0,0,0,0,0,0,0,0,1,3,False
Fred Hetzel,11.197115385,1.1105769231,5.875,0.0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gail Goodrich,18.604267701,4.6605237633,3.1804073715,0.0698351115,14,0,0.0,1.0,0,0,0,1,0,0,0,0,5,True
Jesse Branson,13.144578313,0.8192771084,6.6265060241,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim Washingto,10.552971576,1.4276485788,8.5749354005,0.1291989664,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Strawder,8.5584415584,1.0606060606,9.9393939394,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Fairchil,6.5757575758,0.696969697,3.1696969697,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jon McGlockli,11.577020202,2.8787878788,2.4343434343,0.0164141414,11,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Keith Erickso,9.4660574413,2.5992167102,4.5026109661,0.0587467363,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rick Barry,24.783333333,4.8549019608,6.7284313725,0.2637254902,14,0,1.0,1.0,1,0,0,5,1,0,0,0,12,True
Ron Reed,7.9915966387,1.4537815126,6.4033613445,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Watts,1.4285714286,0.0714285714,1.3928571429,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Thales McReyn,0.6,0.2,1.2,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Van Arsda,15.319698601,2.2443487621,4.2432723358,0.0172228202,12,0,0.0,0.0,0,0,0,0,0,0,0,0,3,False
Will Frazier,9.8039215686,1.1176470588,7.1045751634,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Willie Somers,21.881118881,3.5944055944,4.5594405594,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Archie Clark,16.302068966,4.8248275862,3.3475862069,0.0206896552,10,0,0.0,0.0,0,0,0,0,1,0,0,0,2,False
Bill Melchion,10.634674923,5.0263157895,1.9876160991,0.0309597523,9,0,0.0,3.0,0,0,0,0,0,0,0,0,3,False
Bob Hogsett,1.85,0.1,1.3,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Love,17.610899873,1.4233206591,5.897338403,0.0709759189,11,0,0.0,0.0,0,0,0,0,2,0,0,3,3,False
Cazzie Russel,15.149326805,2.2496940024,3.7552019584,0.0403916769,12,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Clyde Lee,7.7264150943,1.0619946092,10.277628032,0.0862533693,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Dave Bing,20.340732519,5.9900110988,3.7957824639,0.0987791343,12,0,0.0,0.0,1,0,0,2,1,0,0,0,7,True
Dave Deutsch,1.1052631579,0.7894736842,1.1052631579,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave Schellha,2.8493150685,0.8219178082,1.0410958904,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dick Snyder,12.193983402,2.8703319502,2.8340248963,0.1628630705,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dorie Murrey,4.7142857143,0.6330532213,4.3557422969,0.0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Erwin Mueller,7.3865168539,1.9797752809,4.7191011236,0.0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Flynn Robinso,13.953959484,2.9981583794,2.5267034991,0.0036832413,8,0,0.0,1.0,0,0,0,0,0,0,0,0,1,False
Freddie Crawf,6.8383838384,2.0538720539,2.5117845118,0.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Freddie Lewis,16.044,3.972,3.6693333333,0.0306666667,11,0,0.0,3.0,0,0,0,0,0,0,0,0,3,False
Hank Finkel,5.0635208711,0.7731397459,3.9038112523,0.0181488203,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Henry Akin,3.5,0.4545454545,2.0568181818,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jack Marin,14.771495878,2.1354534747,5.1884570082,0.0694935218,11,0,0.0,0.0,0,0,0,0,0,0,0,0,2,False
Jerry Chamber,8.334375,0.84375,3.225,0.009375,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim Barnett,11.661202186,3.0491803279,3.0860655738,0.0409836066,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim Ware,2.34375,0.21875,2.390625,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Ellis,8.822519084,1.3664122137,5.1259541985,0.0171755725,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Block,11.902847571,1.3484087102,6.6415410385,0.1122278057,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Johnny Austin,7.5555555556,1.3777777778,1.5777777778,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lou Hudson,20.157303371,2.7325842697,4.4112359551,0.1101123596,13,0,0.0,0.0,0,0,0,0,1,0,0,0,6,True
Matt Guokas,5.8299319728,2.9578231293,1.9673469388,0.0557823129,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Nate Bowman,2.8544061303,0.6704980843,3.3639846743,0.0,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Neil Johnson,6.9289473684,1.6631578947,5.2710526316,0.0,7,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Toby Kimball,6.0770577933,1.0,6.7775831874,0.0402802102,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tommy Kron,6.03125,2.7008928571,3.0,0.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Walt Wesley,8.4779661017,0.6525423729,5.4966101695,0.0423728814,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wayne Molis,4.7457627119,0.6949152542,3.2542372881,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Al Beard,2.5,0.0,3.8333333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
